bib,position,gender,run_category,shoe_brand,confidence
10235,2773,MASCULINO,21K,Puma,2.47
16272,2774,MASCULINO,21K,Adidas,3.20
9435,2775,MASCULINO,21K,Olympikus,0.97
14348,2776,MASCULINO,21K,Adidas,1.85
12541,2777,MASCULINO,21K,New Balance,0.99
11269,2779,MASCULINO,21K,Adidas,4.20
8832,2784,MASCULINO,21K,Asics,7.52
8292,2787,MASCULINO,21K,Olympikus,13.54
9311,2791,MASCULINO,21K,Olympikus,3.76
16308,2794,MASCULINO,21K,Olympikus,11.34
15964,2800,MASCULINO,21K,Olympikus,24.62
8182,2801,MASCULINO,21K,Fila,2.62
15858,2805,MASCULINO,21K,Asics,7.25
12371,2806,MASCULINO,21K,Olympikus,7.69
13028,2810,MASCULINO,21K,Olympikus,2.93
14673,2811,MASCULINO,21K,Mizuno,5.99
283761,2813,MASCULINO,21K,Nike,2.11
13103,2814,MASCULINO,21K,Nike,13.62
12048,2817,MASCULINO,21K,New Balance,6.42
9396,2818,MASCULINO,21K,Olympikus,0.99
16647,2820,MASCULINO,21K,Adidas,1.58
15376,2822,MASCULINO,21K,Fila,2.37
11124,2823,MASCULINO,21K,Adidas,17.65
16511,2828,MASCULINO,21K,Olympikus,110.13
11884,2830,MASCULINO,21K,Olympikus,8.57
12883,2832,MASCULINO,21K,Adidas,1.12
8594,2833,MASCULINO,21K,Olympikus,1.54
10572,2834,MASCULINO,21K,Hoka,2.41
14927,2837,MASCULINO,21K,Asics,6.27
8950,2843,MASCULINO,21K,Olympikus,15.33
8985,2845,MASCULINO,21K,Nike,1.50
9200,2846,MASCULINO,21K,Nike,2.33
12884,2848,MASCULINO,21K,Nike,2.31
12533,2849,MASCULINO,21K,Fila,4.00
15043,2850,MASCULINO,21K,Olympikus,1.84
12642,2851,MASCULINO,21K,Nike,1.87
10066,2852,MASCULINO,21K,Adidas,9.91
8944,2857,MASCULINO,21K,Nike,8.65
17027,2859,MASCULINO,21K,Olympikus,8.51
17555,2863,MASCULINO,21K,Adidas,7.61
15078,2864,MASCULINO,21K,Asics,7.18
8810,2865,MASCULINO,21K,Adidas,3.06
12529,2871,MASCULINO,21K,Adidas,2.44
10456,2873,MASCULINO,21K,Nike,1.89
14042,2875,MASCULINO,21K,Olympikus,1.95
15207,2878,MASCULINO,21K,Olympikus,10.14
15563,2879,MASCULINO,21K,Olympikus,10.82
8611,2885,MASCULINO,21K,Nike,2.91
14667,2888,MASCULINO,21K,Adidas,1.98
14273,2890,MASCULINO,21K,Olympikus,4.01
14736,2892,MASCULINO,21K,Nike,1.44
11632,2897,MASCULINO,21K,Nike,6.16
17562,2899,MASCULINO,21K,Nike,2.10
13657,2900,MASCULINO,21K,Olympikus,10.57
9419,2901,MASCULINO,21K,Asics,4.83
12314,2902,MASCULINO,21K,Adidas,10.95
16500,2904,MASCULINO,21K,Olympikus,3.81
14850,2905,MASCULINO,21K,Nike,5.94
13000,2906,MASCULINO,21K,Asics,3.42
16135,2910,MASCULINO,21K,Asics,5.70
10518,2912,MASCULINO,21K,Adidas,1.65
14852,2913,MASCULINO,21K,Adidas,1.00
10105,2914,MASCULINO,21K,Adidas,6.54
14810,2915,MASCULINO,21K,Nike,4.10
9347,2918,MASCULINO,21K,On Running,5.95
9225,2919,MASCULINO,21K,Adidas,0.98
16237,2928,MASCULINO,21K,Fila,1.81
8494,2929,MASCULINO,21K,Nike,2.00
14900,2933,MASCULINO,21K,Adidas,5.31
14513,2934,MASCULINO,21K,Nike,5.88
15541,2935,MASCULINO,21K,Adidas,4.22
17586,2937,MASCULINO,21K,Olympikus,7.81
13537,2938,MASCULINO,21K,Nike,5.14
13079,2942,MASCULINO,21K,Nike,1.54
8678,2943,MASCULINO,21K,Adidas,1.75
8874,2945,MASCULINO,21K,Adidas,1.06
16914,2948,MASCULINO,21K,New Balance,3.98
17870,2949,MASCULINO,21K,Olympikus,11.50
11343,2950,MASCULINO,21K,Olympikus,6.89
15111,2953,MASCULINO,21K,Asics,14.00
14189,2954,MASCULINO,21K,Adidas,0.99
16214,2956,MASCULINO,21K,Fila,4.00
9604,2957,MASCULINO,21K,Olympikus,8.63
16285,2958,MASCULINO,21K,Asics,3.51
11120,2961,MASCULINO,21K,Nike,3.79
8792,2962,MASCULINO,21K,Nike,2.81
8276,2964,MASCULINO,21K,Olympikus,0.98
8297,2969,MASCULINO,21K,Olympikus,3.81
16039,2971,MASCULINO,21K,Mizuno,7.06
13406,2978,MASCULINO,21K,Olympikus,7.01
14323,2980,MASCULINO,21K,Adidas,12.94
17407,2981,MASCULINO,21K,Nike,4.50
8775,2983,MASCULINO,21K,Adidas,7.63
12370,2984,MASCULINO,21K,Fila,1.81
10768,2985,MASCULINO,21K,Olympikus,15.67
11855,2986,MASCULINO,21K,Nike,2.90
12995,2989,MASCULINO,21K,Adidas,5.74
14119,2993,MASCULINO,21K,Nike,8.56
16813,2994,MASCULINO,21K,Olympikus,2.99
16738,2999,MASCULINO,21K,Asics,0.98
9791,3000,MASCULINO,21K,Olympikus,5.77
8964,3005,MASCULINO,21K,Adidas,12.99
10471,3007,MASCULINO,21K,Nike,4.99
17437,3011,MASCULINO,21K,Adidas,4.82
13890,3012,MASCULINO,21K,Olympikus,10.37
13460,3015,MASCULINO,21K,Asics,1.00
13147,3016,MASCULINO,21K,Adidas,1.95
8751,3017,MASCULINO,21K,Adidas,9.50
10200,3018,MASCULINO,21K,Adidas,8.98
8185,3023,MASCULINO,21K,Nike,16.35
15904,3025,MASCULINO,21K,Olympikus,2.96
12049,3026,MASCULINO,21K,Olympikus,2.98
14524,3028,MASCULINO,21K,Nike,2.55
13993,3029,MASCULINO,21K,Olympikus,33.03
14394,3030,MASCULINO,21K,Nike,3.79
17634,3032,MASCULINO,21K,Adidas,5.16
10031,3034,MASCULINO,21K,Adidas,10.87
12167,3035,MASCULINO,21K,Nike,4.07
12986,3038,MASCULINO,21K,Nike,2.08
11478,3039,MASCULINO,21K,Olympikus,1.47
15880,3040,MASCULINO,21K,Asics,0.98
14750,3041,MASCULINO,21K,Nike,5.24
9107,3044,MASCULINO,21K,Nike,4.28
12722,3050,MASCULINO,21K,Fila,0.95
15221,3056,MASCULINO,21K,Olympikus,19.21
12424,3059,MASCULINO,21K,Nike,8.89
17769,3060,MASCULINO,21K,Nike,6.87
17865,3063,MASCULINO,21K,Mizuno,0.99
14928,3067,MASCULINO,21K,Adidas,14.62
8228,3070,MASCULINO,21K,Adidas,3.26
16894,3071,MASCULINO,21K,Mizuno,0.99
9204,3072,MASCULINO,21K,Olympikus,5.96
17033,3073,MASCULINO,21K,Adidas,3.87
11152,3076,MASCULINO,21K,Olympikus,1.00
10900,3077,MASCULINO,21K,Adidas,2.31
8142,3082,MASCULINO,21K,Olympikus,0.99
13343,3083,MASCULINO,21K,Adidas,0.98
16365,3088,MASCULINO,21K,Olympikus,2.80
15123,3096,MASCULINO,21K,Asics,4.31
16077,3099,MASCULINO,21K,Adidas,3.94
12474,3100,MASCULINO,21K,Asics,1.92
16178,3101,MASCULINO,21K,Nike,1.98
15847,3104,MASCULINO,21K,Adidas,6.17
12058,3106,MASCULINO,21K,Adidas,1.22
8421,3108,MASCULINO,21K,Nike,1.84
17672,3110,MASCULINO,21K,Olympikus,86.64
12315,3115,MASCULINO,21K,Olympikus,2.00
9775,3118,MASCULINO,21K,Olympikus,1.35
9423,3120,MASCULINO,21K,Olympikus,8.79
8898,3123,MASCULINO,21K,Olympikus,2.97
15585,3124,MASCULINO,21K,Nike,3.68
17763,3127,MASCULINO,21K,Adidas,1.61
13320,3128,MASCULINO,21K,Adidas,2.00
12699,3129,MASCULINO,21K,Olympikus,2.78
16078,3131,MASCULINO,21K,Asics,1.00
14598,3135,MASCULINO,21K,Nike,0.99
14875,3136,MASCULINO,21K,Fila,3.63
10686,3139,MASCULINO,21K,Olympikus,15.61
8247,3141,MASCULINO,21K,Puma,1.47
9427,3144,MASCULINO,21K,Adidas,1.89
11399,3145,MASCULINO,21K,Olympikus,2.59
10983,3146,MASCULINO,21K,Olympikus,3.25
9989,3151,MASCULINO,21K,Asics,3.13
15567,3152,MASCULINO,21K,Adidas,10.07
13440,3153,MASCULINO,21K,New Balance,5.77
10968,3155,MASCULINO,21K,Adidas,19.54
9980,3157,MASCULINO,21K,Nike,8.37
15255,3160,MASCULINO,21K,Nike,1.48
12912,3167,MASCULINO,21K,Adidas,4.55
9999,3168,MASCULINO,21K,Adidas,1.47
14390,3169,MASCULINO,21K,Olympikus,4.84
12138,3170,MASCULINO,21K,Asics,5.77
14001,3172,MASCULINO,21K,Asics,15.36
281581,3176,MASCULINO,21K,Asics,1.00
17920,3177,MASCULINO,21K,Olympikus,6.81
15075,3180,MASCULINO,21K,On Running,5.84
10989,3181,MASCULINO,21K,Nike,1.54
15138,3182,MASCULINO,21K,Adidas,1.92
280351,3183,MASCULINO,21K,Olympikus,1.98
8589,3184,MASCULINO,21K,Olympikus,14.63
10310,3186,MASCULINO,21K,Nike,4.25
11421,3187,MASCULINO,21K,Olympikus,7.77
14797,3188,MASCULINO,21K,Nike,7.16
12268,3190,MASCULINO,21K,Adidas,8.73
17698,3194,MASCULINO,21K,Nike,3.76
17213,3196,MASCULINO,21K,Asics,3.95
12564,3199,MASCULINO,21K,Olympikus,5.40
16145,3201,MASCULINO,21K,Nike,12.74
15865,3202,MASCULINO,21K,Fila,1.18
16156,3204,MASCULINO,21K,Olympikus,1.82
13080,3206,MASCULINO,21K,Olympikus,7.90
10176,3207,MASCULINO,21K,Adidas,2.00
15689,3208,MASCULINO,21K,Adidas,0.99
11895,3213,MASCULINO,21K,Olympikus,8.24
13112,3214,MASCULINO,21K,Olympikus,13.58
14792,3215,MASCULINO,21K,Asics,1.49
16936,3219,MASCULINO,21K,New Balance,8.23
11305,3221,MASCULINO,21K,Asics,3.41
16946,3223,MASCULINO,21K,Adidas,6.40
14589,3227,MASCULINO,21K,Adidas,4.92
9080,3236,MASCULINO,21K,Olympikus,3.84
10239,3238,MASCULINO,21K,Adidas,1.66
10540,3240,MASCULINO,21K,Olympikus,2.55
8661,3245,MASCULINO,21K,Olympikus,1.93
10261,3246,MASCULINO,21K,Nike,4.09
9110,3250,MASCULINO,21K,Adidas,3.55
15205,3252,MASCULINO,21K,Olympikus,19.81
16410,3256,MASCULINO,21K,Olympikus,8.92
17300,3258,MASCULINO,21K,Nike,1.00
12097,3263,MASCULINO,21K,Adidas,7.57
15152,3264,MASCULINO,21K,Adidas,7.89
15086,3267,MASCULINO,21K,Adidas,11.26
10731,3270,MASCULINO,21K,Olympikus,3.69
16247,3272,MASCULINO,21K,Nike,2.85
10632,3274,MASCULINO,21K,Nike,11.77
13439,3276,MASCULINO,21K,Nike,4.91
17504,3281,MASCULINO,21K,Nike,3.07
8552,3283,MASCULINO,21K,New Balance,12.67
12350,3285,MASCULINO,21K,Olympikus,2.31
12289,3288,MASCULINO,21K,Adidas,2.91
17354,3289,MASCULINO,21K,Adidas,7.22
15341,3292,MASCULINO,21K,Nike,3.36
12046,3293,MASCULINO,21K,New Balance,3.10
14831,3294,MASCULINO,21K,Adidas,13.29
14883,3295,MASCULINO,21K,Olympikus,1.98
10488,3296,MASCULINO,21K,Asics,1.39
16764,3297,MASCULINO,21K,Adidas,6.05
8234,3304,MASCULINO,21K,Adidas,0.98
13321,3306,MASCULINO,21K,Asics,2.75
9565,3308,MASCULINO,21K,Adidas,0.99
14117,3310,MASCULINO,21K,Adidas,2.85
8335,3312,MASCULINO,21K,Olympikus,1.25
13280,3313,MASCULINO,21K,Nike,4.19
16953,3314,MASCULINO,21K,Adidas,5.85
14011,3319,MASCULINO,21K,Asics,4.54
10767,3320,MASCULINO,21K,Asics,1.53
12853,3322,MASCULINO,21K,Nike,4.57
16171,3323,MASCULINO,21K,Olympikus,1.99
11995,3325,MASCULINO,21K,Adidas,1.89
17664,3326,MASCULINO,21K,Adidas,2.41
15355,3332,MASCULINO,21K,Olympikus,2.76
12693,3335,MASCULINO,21K,Asics,3.10
15798,3336,MASCULINO,21K,Adidas,0.98
12495,3337,MASCULINO,21K,Olympikus,4.40
13499,3338,MASCULINO,21K,Adidas,4.51
10393,3339,MASCULINO,21K,Nike,1.62
12476,3340,MASCULINO,21K,Olympikus,4.12
15094,3344,MASCULINO,21K,Adidas,0.98
8170,3345,MASCULINO,21K,Adidas,2.98
8704,3354,MASCULINO,21K,Adidas,1.42
12558,3356,MASCULINO,21K,Adidas,3.99
17492,3358,MASCULINO,21K,Nike,7.23
9054,3363,MASCULINO,21K,Olympikus,5.45
12751,3365,MASCULINO,21K,Olympikus,1.52
8936,3370,MASCULINO,21K,Asics,4.74
16219,3372,MASCULINO,21K,Olympikus,6.76
12105,3373,MASCULINO,21K,Olympikus,7.31
9063,3379,MASCULINO,21K,Adidas,12.50
16252,3383,MASCULINO,21K,Nike,1.54
15131,3387,MASCULINO,21K,Olympikus,4.83
8195,3388,MASCULINO,21K,Olympikus,2.86
12975,3395,MASCULINO,21K,On Running,3.22
14327,3397,MASCULINO,21K,Olympikus,4.82
11619,3398,MASCULINO,21K,Olympikus,1.28
12106,3399,MASCULINO,21K,Olympikus,2.22
10080,3400,MASCULINO,21K,Nike,9.15
17940,3402,MASCULINO,21K,Olympikus,2.50
13164,3404,MASCULINO,21K,Olympikus,6.99
9357,3405,MASCULINO,21K,Fila,1.81
11349,3407,MASCULINO,21K,Nike,7.52
12855,3409,MASCULINO,21K,Adidas,7.23
15431,3413,MASCULINO,21K,Nike,2.77
11252,3414,MASCULINO,21K,Olympikus,2.74
12159,3416,MASCULINO,21K,Nike,5.69
16295,3418,MASCULINO,21K,Nike,2.59
14316,3419,MASCULINO,21K,Olympikus,4.88
14131,3420,MASCULINO,21K,Asics,2.84
11407,3426,MASCULINO,21K,Nike,8.92
12932,3429,MASCULINO,21K,New Balance,1.00
12124,3430,MASCULINO,21K,Olympikus,0.99
13093,3432,MASCULINO,21K,Olympikus,1.86
8995,3434,MASCULINO,21K,Nike,1.42
14899,3435,MASCULINO,21K,Asics,2.32
16312,3438,MASCULINO,21K,Nike,4.37
12300,3443,MASCULINO,21K,Adidas,5.30
12366,3444,MASCULINO,21K,Adidas,12.65
9540,3445,MASCULINO,21K,Adidas,1.75
15412,3446,MASCULINO,21K,Adidas,2.55
17182,3448,MASCULINO,21K,Adidas,1.00
15005,3450,MASCULINO,21K,Fila,6.63
8252,3455,MASCULINO,21K,Nike,11.38
12860,3458,MASCULINO,21K,Adidas,7.76
16360,3459,MASCULINO,21K,Olympikus,4.72
14609,3460,MASCULINO,21K,Olympikus,9.69
8602,3461,MASCULINO,21K,Adidas,2.19
14103,3462,MASCULINO,21K,Olympikus,0.98
17154,3463,MASCULINO,21K,Nike,9.81
16420,3464,MASCULINO,21K,Adidas,3.87
13647,3465,MASCULINO,21K,Olympikus,18.25
11208,3467,MASCULINO,21K,Adidas,1.41
17446,3479,MASCULINO,21K,Adidas,3.96
15735,3480,MASCULINO,21K,Nike,3.53
15924,3482,MASCULINO,21K,Nike,2.32
13526,3484,MASCULINO,21K,Nike,8.00
10677,3486,MASCULINO,21K,Olympikus,1.69
15633,3487,MASCULINO,21K,Nike,4.55
15753,3488,MASCULINO,21K,Olympikus,4.49
17803,3489,MASCULINO,21K,Nike,3.99
9083,3498,MASCULINO,21K,New Balance,7.55
16335,3502,MASCULINO,21K,Olympikus,1.99
11787,3505,MASCULINO,21K,Adidas,6.98
8222,3507,MASCULINO,21K,Olympikus,6.98
14778,3509,MASCULINO,21K,Nike,8.85
8819,3511,MASCULINO,21K,Nike,0.95
12786,3513,MASCULINO,21K,Asics,4.85
17257,3515,MASCULINO,21K,Adidas,2.91
11926,3516,MASCULINO,21K,Adidas,11.97
16346,3518,MASCULINO,21K,Nike,9.86
13144,3521,MASCULINO,21K,Adidas,3.34
9856,3523,MASCULINO,21K,Olympikus,2.93
8240,3528,MASCULINO,21K,Adidas,2.85
8717,3530,MASCULINO,21K,Adidas,1.60
17481,3535,MASCULINO,21K,Olympikus,2.72
14520,3536,MASCULINO,21K,Nike,2.95
9582,3537,MASCULINO,21K,Adidas,16.24
10157,3538,MASCULINO,21K,Olympikus,2.22
12229,3542,MASCULINO,21K,Adidas,6.19
9307,3545,MASCULINO,21K,Asics,12.26
13853,3546,MASCULINO,21K,Olympikus,0.98
11831,3549,MASCULINO,21K,Adidas,1.74
17841,3551,MASCULINO,21K,Nike,1.99
8722,3555,MASCULINO,21K,Olympikus,6.81
17433,3556,MASCULINO,21K,Asics,1.79
16081,3557,MASCULINO,21K,Nike,3.96
8246,3564,MASCULINO,21K,Mizuno,4.23
12375,3567,MASCULINO,21K,Olympikus,12.92
11121,3568,MASCULINO,21K,Asics,0.96
12759,3570,MASCULINO,21K,Fila,9.20
10510,3571,MASCULINO,21K,Asics,1.93
15761,3572,MASCULINO,21K,Adidas,6.04
17863,3573,MASCULINO,21K,Adidas,1.74
11683,3574,MASCULINO,21K,Nike,10.46
15264,3575,MASCULINO,21K,Olympikus,2.99
14219,3580,MASCULINO,21K,Fila,4.87
10979,3583,MASCULINO,21K,Adidas,5.29
13617,3584,MASCULINO,21K,Nike,4.66
10445,3586,MASCULINO,21K,Nike,3.47
9591,3587,MASCULINO,21K,Olympikus,2.54
10492,3588,MASCULINO,21K,Fila,2.16
11814,3590,MASCULINO,21K,Adidas,5.09
16164,3595,MASCULINO,21K,Olympikus,0.97
17917,3599,MASCULINO,21K,Nike,9.85
8802,3602,MASCULINO,21K,Olympikus,3.87
16348,3603,MASCULINO,21K,Asics,10.05
12697,3605,MASCULINO,21K,Nike,1.14
9216,3606,MASCULINO,21K,Nike,5.71
14551,3610,MASCULINO,21K,Adidas,7.28
12318,3614,MASCULINO,21K,Nike,2.45
280961,3617,MASCULINO,21K,Olympikus,1.95
12916,3620,MASCULINO,21K,Asics,8.33
12920,3621,MASCULINO,21K,Adidas,5.63
17696,3622,MASCULINO,21K,Olympikus,7.58
9560,3623,MASCULINO,21K,Adidas,4.91
12037,3625,MASCULINO,21K,Adidas,7.11
11955,3630,MASCULINO,21K,Fila,2.73
16183,3634,MASCULINO,21K,Adidas,6.99
13065,3636,MASCULINO,21K,Olympikus,3.67
15701,3637,MASCULINO,21K,Adidas,1.55
12215,3638,MASCULINO,21K,Asics,1.98
13185,3639,MASCULINO,21K,Fila,2.98
16192,3640,MASCULINO,21K,Olympikus,12.73
17649,3641,MASCULINO,21K,Adidas,3.83
9012,3642,MASCULINO,21K,Adidas,2.00
9053,3646,MASCULINO,21K,Olympikus,1.44
11584,3654,MASCULINO,21K,Nike,1.86
8180,3656,MASCULINO,21K,Olympikus,0.96
12636,3664,MASCULINO,21K,Asics,1.82
17470,3665,MASCULINO,21K,Adidas,0.96
8306,3671,MASCULINO,21K,Nike,2.70
9283,3672,MASCULINO,21K,Adidas,2.30
9282,3673,MASCULINO,21K,Adidas,3.45
13556,3675,MASCULINO,21K,Adidas,4.87
14046,3677,MASCULINO,21K,Nike,5.51
13394,3678,MASCULINO,21K,Olympikus,1.44
17159,3679,MASCULINO,21K,Asics,3.26
13824,3681,MASCULINO,21K,Nike,10.85
10914,3682,MASCULINO,21K,Nike,12.61
13249,3687,MASCULINO,21K,Adidas,5.66
17625,3689,MASCULINO,21K,Olympikus,4.81
17718,3691,MASCULINO,21K,Asics,1.94
14086,3692,MASCULINO,21K,Nike,2.77
14559,3694,MASCULINO,21K,Adidas,8.82
14906,3695,MASCULINO,21K,Adidas,1.99
16614,3698,MASCULINO,21K,Adidas,2.99
12827,3699,MASCULINO,21K,Olympikus,2.95
17540,3702,MASCULINO,21K,Asics,2.24
10252,3707,MASCULINO,21K,Nike,2.38
13557,3708,MASCULINO,21K,Nike,5.60
15581,3709,MASCULINO,21K,Fila,9.00
11240,3711,MASCULINO,21K,Olympikus,5.68
13901,3714,MASCULINO,21K,Olympikus,37.83
17567,3716,MASCULINO,21K,Nike,2.65
17436,3717,MASCULINO,21K,Adidas,1.93
14698,3721,MASCULINO,21K,Nike,3.99
9344,3722,MASCULINO,21K,Asics,1.91
10864,3724,MASCULINO,21K,Asics,3.26
8721,3725,MASCULINO,21K,Olympikus,2.00
11098,3726,MASCULINO,21K,Olympikus,11.06
11587,3728,MASCULINO,21K,Olympikus,1.92
10529,3729,MASCULINO,21K,Olympikus,6.08
8710,3731,MASCULINO,21K,Fila,1.41
16368,3733,MASCULINO,21K,Nike,8.69
14721,3735,MASCULINO,21K,New Balance,5.34
17273,3738,MASCULINO,21K,Asics,1.32
16683,3741,MASCULINO,21K,Olympikus,1.00
9990,3742,MASCULINO,21K,Adidas,10.42
8868,3743,MASCULINO,21K,Olympikus,5.65
12677,3746,MASCULINO,21K,Adidas,1.51
16989,3747,MASCULINO,21K,Fila,2.45
16950,3750,MASCULINO,21K,Adidas,1.48
10597,3754,MASCULINO,21K,Olympikus,6.85
8225,3758,MASCULINO,21K,Olympikus,18.20
16147,3759,MASCULINO,21K,Nike,4.80
12872,3765,MASCULINO,21K,Asics,4.33
15943,3768,MASCULINO,21K,Asics,12.56
12994,3770,MASCULINO,21K,Fila,4.41
11800,3772,MASCULINO,21K,Olympikus,5.67
17572,3774,MASCULINO,21K,Adidas,1.00
16243,3780,MASCULINO,21K,Olympikus,2.58
17469,3782,MASCULINO,21K,Nike,1.06
14725,3783,MASCULINO,21K,Olympikus,2.99
11001,3787,MASCULINO,21K,Nike,1.91
14497,3788,MASCULINO,21K,Nike,0.98
11123,3789,MASCULINO,21K,Olympikus,36.55
14245,3790,MASCULINO,21K,Adidas,5.53
17505,3791,MASCULINO,21K,Adidas,2.61
9510,3792,MASCULINO,21K,Olympikus,11.15
14048,3794,MASCULINO,21K,Olympikus,2.73
15536,3797,MASCULINO,21K,Adidas,6.10
13689,3801,MASCULINO,21K,Adidas,1.84
16296,3802,MASCULINO,21K,Mizuno,2.00
9789,3803,MASCULINO,21K,Olympikus,12.39
17393,3809,MASCULINO,21K,Adidas,3.59
17150,3810,MASCULINO,21K,Olympikus,19.73
15480,3813,MASCULINO,21K,Mizuno,1.41
8662,3815,MASCULINO,21K,Asics,0.98
17119,3816,MASCULINO,21K,Olympikus,13.24
9530,3819,MASCULINO,21K,Adidas,1.53
11578,3822,MASCULINO,21K,Olympikus,3.48
17780,3826,MASCULINO,21K,Adidas,5.36
13555,3827,MASCULINO,21K,Nike,0.99
16637,3829,MASCULINO,21K,Asics,1.00
9864,3830,MASCULINO,21K,Olympikus,1.00
11958,3831,MASCULINO,21K,Olympikus,3.66
16773,3832,MASCULINO,21K,Olympikus,5.32
8575,3834,MASCULINO,21K,Asics,8.81
9788,3838,MASCULINO,21K,Fila,0.98
10862,3839,MASCULINO,21K,Nike,5.34
16343,3840,MASCULINO,21K,Adidas,0.96
14794,3841,MASCULINO,21K,Asics,1.79
11833,3842,MASCULINO,21K,Asics,3.94
11013,3843,MASCULINO,21K,Fila,15.60
16856,3847,MASCULINO,21K,Nike,3.55
9489,3851,MASCULINO,21K,Olympikus,2.52
8194,3852,MASCULINO,21K,Olympikus,16.57
14665,3853,MASCULINO,21K,Adidas,1.00
10669,3855,MASCULINO,21K,Olympikus,3.54
10115,3856,MASCULINO,21K,Adidas,1.24
15117,3863,MASCULINO,21K,Olympikus,6.74
8212,3864,MASCULINO,21K,Adidas,5.74
17341,3867,MASCULINO,21K,Asics,1.00
17548,3868,MASCULINO,21K,Olympikus,1.90
16049,3873,MASCULINO,21K,Nike,3.80
14000,3875,MASCULINO,21K,Olympikus,10.64
13840,3877,MASCULINO,21K,Adidas,4.99
16319,3878,MASCULINO,21K,Adidas,1.22
17176,3881,MASCULINO,21K,Asics,1.00
10920,3886,MASCULINO,21K,Adidas,2.71
10873,3887,MASCULINO,21K,Adidas,1.89
10649,3890,MASCULINO,21K,Asics,2.99
12182,3891,MASCULINO,21K,Olympikus,2.94
10332,3892,MASCULINO,21K,Olympikus,11.66
8879,3893,MASCULINO,21K,Olympikus,4.22
13512,3895,MASCULINO,21K,Asics,1.80
11127,3897,MASCULINO,21K,On Running,3.29
12688,3898,MASCULINO,21K,Adidas,1.18
12095,3901,MASCULINO,21K,New Balance,2.91
10156,3904,MASCULINO,21K,Asics,1.82
8603,3906,MASCULINO,21K,Asics,1.99
15817,3908,MASCULINO,21K,Asics,13.36
8605,3909,MASCULINO,21K,Olympikus,1.99
11998,3911,MASCULINO,21K,Olympikus,1.25
17355,3912,MASCULINO,21K,Olympikus,1.99
8607,3914,MASCULINO,21K,Olympikus,6.13
14753,3916,MASCULINO,21K,New Balance,4.39
8820,3917,MASCULINO,21K,Nike,3.12
11053,3921,MASCULINO,21K,Adidas,11.89
13098,3922,MASCULINO,21K,Olympikus,1.51
15466,3923,MASCULINO,21K,Nike,2.79
8405,3925,MASCULINO,21K,Adidas,5.56
15090,3929,MASCULINO,21K,Olympikus,2.97
14888,3932,MASCULINO,21K,On Running,2.92
11392,3938,MASCULINO,21K,Nike,3.20
10134,3940,MASCULINO,21K,Asics,1.74
8675,3944,MASCULINO,21K,Olympikus,10.58
10251,3947,MASCULINO,21K,Fila,6.69
14846,3949,MASCULINO,21K,Asics,5.56
17503,3950,MASCULINO,21K,Adidas,7.33
12892,3952,MASCULINO,21K,Nike,2.98
15891,3953,MASCULINO,21K,Asics,2.18
15529,3957,MASCULINO,21K,Olympikus,2.82
12427,3958,MASCULINO,21K,Nike,2.97
10544,3959,MASCULINO,21K,Olympikus,7.94
14980,3960,MASCULINO,21K,Nike,1.83
12864,3961,MASCULINO,21K,Adidas,4.45
10248,3964,MASCULINO,21K,Olympikus,1.82
10149,3965,MASCULINO,21K,Hoka,1.59
17452,3966,MASCULINO,21K,Olympikus,0.99
10871,3967,MASCULINO,21K,Olympikus,8.72
17545,3968,MASCULINO,21K,New Balance,3.30
8129,3970,MASCULINO,21K,Olympikus,7.25
15023,3971,MASCULINO,21K,Olympikus,9.47
9207,3973,MASCULINO,21K,Adidas,6.72
11701,3974,MASCULINO,21K,Nike,2.96
12383,3976,MASCULINO,21K,Adidas,21.01
9507,3978,MASCULINO,21K,Nike,5.79
14308,3980,MASCULINO,21K,Nike,4.53
9737,3981,MASCULINO,21K,Olympikus,24.47
9228,3983,MASCULINO,21K,Adidas,2.82
11166,3986,MASCULINO,21K,Nike,2.38
10077,3987,MASCULINO,21K,Asics,8.21
14023,3991,MASCULINO,21K,Adidas,15.41
12349,3992,MASCULINO,21K,Adidas,5.19
13302,3993,MASCULINO,21K,Asics,0.99
9849,3995,MASCULINO,21K,Asics,4.84
10339,3996,MASCULINO,21K,Olympikus,5.93
11431,3997,MASCULINO,21K,Nike,2.16
13168,3998,MASCULINO,21K,Asics,8.52
15749,3999,MASCULINO,21K,Nike,1.34
17272,4000,MASCULINO,21K,Adidas,5.10
15788,4001,MASCULINO,21K,Olympikus,10.98
9707,4002,MASCULINO,21K,Olympikus,1.22
15386,4004,MASCULINO,21K,Olympikus,1.62
17383,4007,MASCULINO,21K,Adidas,0.99
9417,4008,MASCULINO,21K,Olympikus,2.00
15278,4009,MASCULINO,21K,Fila,1.99
11196,4013,MASCULINO,21K,Olympikus,1.52
8543,4014,MASCULINO,21K,Nike,12.94
16236,4015,MASCULINO,21K,Adidas,7.62
16491,4017,MASCULINO,21K,Olympikus,7.63
16461,4020,MASCULINO,21K,Olympikus,3.97
8906,4021,MASCULINO,21K,Olympikus,6.20
10468,4022,MASCULINO,21K,Adidas,2.89
16716,4023,MASCULINO,21K,Adidas,2.50
15112,4027,MASCULINO,21K,Nike,2.41
283321,4028,MASCULINO,21K,Olympikus,1.00
13507,4030,MASCULINO,21K,Nike,1.93
14054,4032,MASCULINO,21K,Nike,7.75
10375,4035,MASCULINO,21K,Olympikus,0.98
9609,4036,MASCULINO,21K,Olympikus,1.00
